Age,Income (USD),Income Stability,Profession,Type of Employment,Location,Loan Amount Request (USD),Current Loan Expenses (USD),Expense Type 1,Expense Type 2,Dependents,Credit Score,No. of Defaults,Has Active Credit Card,Property Age,Property Type,Property Location,Co-Applicant,Property Price,Loan Sanction Amount (USD),DebtToIncomeRatio,LoanToPropertyRatio,TotalFinancialBurden
52,5023.72,0,3,7,1,102610.53,762.16,1,1,4.0,792.47,0,1,5023.72,3,2,1,148807.35,76957.9,0.15168208377780254,0.6895482007562075,103372.69
38,2021.12,0,2,5,1,281022.99,947.45,0,1,4.0,677.18,0,1,2021.12,4,2,0,519776.2,0.0,0.4685429153561609,0.5406604791437561,281970.44
51,2021.96,0,3,5,2,114273.33,375.55,0,0,4.0,720.3,0,2,2021.96,1,0,1,185723.98,79991.33,0.1856438090718551,0.6152824999631175,114648.88
48,3404.88,0,4,12,2,35677.5,358.57,1,1,2.0,851.44,1,1,3404.88,2,1,1,49569.03,35677.5,0.10527969276662712,0.7197393263631271,36036.07
37,3268.08,0,2,15,1,113861.07,480.68,1,0,1.0,738.18,0,1,3268.08,4,1,1,171731.49,79702.75,0.1470383104726712,0.6630141448481881,114341.75
43,1637.51,0,2,13,1,75095.84,417.84,0,1,3.0,815.75,1,1,1637.51,4,1,1,114087.85,60076.67,0.25501217569621176,0.6582224292733251,75513.68
26,5445.6,0,3,17,1,81490.74,1118.79,1,1,4.0,722.17,0,2,5445.6,1,0,1,132436.48,57043.52,0.20541071494143134,0.6153147885326722,82609.53
43,2223.3,0,2,7,1,99316.11,367.34,1,1,1.0,707.82,0,0,2223.965,4,0,1,133883.38,64555.47,0.16514858607202262,0.7418050559744161,99683.45
51,2470.74,0,2,0,1,105866.95,834.14,0,1,3.0,651.64,0,0,2470.74,4,0,1,146419.13,74106.86,0.3374707695793247,0.7230354869921233,106701.09
44,2223.3,0,3,7,1,114392.28,376.31,0,1,2.0,708.88,1,1,2223.965,4,0,1,211999.08,74354.98,0.1691813154700355,0.5395860227977273,114768.59
21,2137.01,0,2,5,1,201716.39,498.39,0,0,2.0,804.32,0,0,2137.01,3,1,1,233893.63,141201.47,0.23310929322126647,0.8624242035826133,202214.78000000003
40,2435.91,0,2,17,1,60339.0,206.84,0,0,2.0,725.33,0,0,2435.91,3,2,0,72861.07,0.0,0.08487798072148746,0.8281263488671128,60545.84
18,1893.91,0,3,12,1,113175.0,383.49,0,1,2.0,825.06,0,2,1893.91,4,2,1,167022.14,84881.25,0.2023790048076162,0.6776007204750192,113558.49
55,2755.69,0,4,13,1,39048.36,332.61,0,0,1.0,650.09,0,1,2755.69,1,0,1,67755.7,25381.43,0.12065556881622526,0.5763025649123998,39380.97
29,2562.95,0,2,17,1,27599.48,144.97,1,1,5.0,634.94,0,2,2562.95,2,1,1,31176.34,0.0,0.05654166422902163,0.8852416530723917,27744.45
50,2223.3,0,4,7,1,124136.37,324.74,0,1,3.0,665.98,0,2,2223.965,1,0,1,142154.35,86895.46,0.14599649327878433,0.8732444470081498,124461.11
50,2223.3,0,2,7,1,112900.61,542.32,0,1,3.0,801.33,0,2,2223.965,2,2,1,189468.38,90320.49,0.2438160320100706,0.5958778669144322,113442.93000000001
44,3466.88,0,2,7,1,161020.8,700.37,0,1,2.0,788.67,0,2,3466.88,2,2,1,194231.61,128816.64,0.20195912199960783,0.8290101234802951,161721.16999999998
60,3462.78,1,5,7,1,91715.54,271.26,1,0,2.0,873.28,0,2,3462.78,1,0,0,110304.39,68786.66,0.07831328779541426,0.831469250958634,91986.79999999999
37,1631.16,0,3,7,1,53926.02,159.06,0,0,3.0,652.46,0,2,1631.16,2,0,1,93484.83,35051.91,0.09745368101166552,0.5768362970088622,54085.079999999994
23,1970.12,0,2,7,1,45332.69,295.74,0,0,1.0,655.33,0,1,1970.12,4,0,1,68462.61,31732.88,0.15003652745647145,0.6621428522393137,45628.43
65,911.24,1,5,7,0,31484.72,176.33,0,1,2.0,851.02,0,2,911.24,2,0,1,57401.5,23613.54,0.19329343155310008,0.548490396759723,31661.050000000003
64,1857.54,0,2,7,0,82812.81,373.03,0,0,2.0,640.74,1,0,1857.54,4,1,1,111218.06,0.0,0.20071131102908735,0.7445918891959705,83185.84
18,1098.18,0,2,7,1,77512.02,346.47,0,1,2.0,668.87,0,0,1098.18,3,1,1,129330.82,50382.81,0.3152077002856675,0.5993267550089375,77858.49
19,1385.55,0,2,7,1,39445.27,233.36,0,0,1.0,746.84,0,2,1385.55,4,0,0,65250.01,0.0,0.16830262161479934,0.6045158534710803,39678.63
57,4244.06,0,2,13,1,89707.55,471.27,1,0,1.0,721.5,0,0,4244.06,2,1,1,161982.05,62795.28,0.11101609871238567,0.5538082533944139,90178.82
65,2662.74,1,5,7,1,126470.1,407.09,0,1,1.0,774.11,0,0,2662.74,1,2,1,205775.77,94852.58,0.15282647705857177,0.6145985282984081,126877.19
34,2940.62,0,4,12,2,37359.33,191.58,0,1,2.0,842.73,0,2,2940.62,2,1,1,58296.16,29887.46,0.06512737879127828,0.6408430530749697,37550.91
56,1208.54,0,2,3,1,34278.64,199.7,0,1,2.0,694.28,0,2,1208.54,2,2,0,57338.99,0.0,0.16510408915786165,0.5978138468458052,34478.34
43,1935.49,0,2,9,1,109313.69,459.13,0,1,2.0,650.39,0,2,1935.49,1,2,1,143224.2,76519.58,0.2370939173453,0.7632294456562113,109772.82
56,4252.56,0,3,5,1,155846.86,465.13,1,1,3.0,824.43,0,1,4252.56,2,1,1,199451.96,109092.8,0.10935075560236601,0.7813715073468952,156311.99
46,824.0,0,2,7,1,28762.4,173.77,1,1,2.0,770.16,1,2,824.0,2,0,1,54258.63,23009.92,0.21063030303030306,0.5300883916827299,28936.170000000002
18,1497.23,0,3,0,1,30847.01,148.33,0,0,3.0,594.84,0,2,1497.23,1,2,0,56421.47,0.0,0.09900349078579392,0.5467149878408372,30995.34
64,2534.74,0,3,17,0,130784.86,632.41,0,1,2.0,791.81,0,2,2534.74,3,2,1,169766.07,98088.64,0.24939859764802386,0.770378260047723,131417.27
18,3089.34,0,2,7,2,81979.03,395.75,1,1,2.0,652.28,0,1,3089.34,1,2,1,101688.7,53286.37,0.128060342874894,0.8061684713397719,82374.78
25,2223.3,0,2,5,1,67406.4,339.62,0,1,3.0,713.59,0,0,2223.965,4,2,1,98777.13,43814.16,0.15268623836712672,0.6824020661253659,67746.01999999999
22,8556.16,0,3,13,2,278598.47,891.23,1,1,4.0,804.33,1,0,8556.16,2,2,0,485963.49,0.0,0.10415020871410609,0.5732897685590155,279489.69999999995
59,997.39,0,2,12,1,26045.14,137.21,0,1,2.0,739.815,0,1,997.39,3,2,1,46802.31,19533.86,0.13743126433558028,0.5564807275382874,26182.35
65,3320.45,1,5,7,1,93722.31,320.44,1,1,2.0,805.44,1,1,3320.45,3,1,1,134052.11,65605.62,0.0964759367143868,0.6991431231994544,94042.75
26,1272.64,0,2,5,1,27915.27,132.96,0,1,1.0,673.66,0,1,1272.64,4,0,1,39834.37,19540.69,0.10439370622781947,0.7007659273655548,28048.23
58,2223.3,0,2,3,0,31073.48,214.31,0,1,2.0,658.98,1,2,2223.965,1,1,1,39487.19,20197.76,0.09634941329856583,0.7869056545767228,31287.79
54,2223.3,0,2,5,1,24805.62,125.15,1,1,2.0,675.64,0,2,2223.965,4,0,1,44287.49,17363.93,0.05626489232567549,0.5600917981172987,24930.77
44,2030.99,0,4,7,1,26802.03,138.45,0,0,2.0,688.22,0,0,2030.99,1,0,1,36179.99,17421.32,0.06813517783059955,0.7407765790819986,26940.48
44,993.21,0,2,12,1,26814.58,126.58,0,0,1.0,679.23,0,2,993.21,2,2,1,36037.73,0.0,0.1273171663934179,0.7440489717589938,26941.160000000003
51,10522.61,0,3,17,1,74659.88,372.09,1,1,3.0,784.69,1,1,10522.61,3,0,1,95932.16,0.0,0.03535763868102295,0.7782489391572216,75031.97
28,3492.47,0,2,4,1,94213.04,360.24,0,1,1.0,639.03,0,1,3492.47,4,2,1,172745.34,0.0,0.10311810320397771,0.5453837111686418,94573.28
38,2289.23,0,3,7,1,87458.42,218.35,1,0,1.0,615.21,0,2,2289.23,1,2,1,129017.76,0.0,0.09533976936814206,0.677873667364343,87676.77
47,2898.53,0,4,15,1,37650.79,230.72,1,1,5.0,784.91,0,2,2898.53,2,1,1,42259.04,26355.55,0.0795715167630616,0.890931243794374,37881.51
60,3647.48,0,2,15,1,92025.17,271.1,0,1,2.0,758.65,0,2,3647.48,2,0,1,119475.01,69018.88,0.07430491601982196,0.7702397326459094,92296.27
59,1622.56,0,2,5,1,111344.39,339.39,0,0,2.0,753.71,1,2,1622.56,4,1,1,193871.13,0.0,0.20904062677079996,0.5743187017133407,111683.78
27,2223.3,0,2,5,1,61649.37,500.62,0,1,1.0,768.21,0,0,2223.965,4,0,1,91110.67,43154.56,0.22506856089556262,0.6766352762494641,62149.990000000005
65,1815.74,1,5,7,1,96950.29,478.46,0,1,2.0,739.815,0,1,1815.74,3,1,0,107850.7,77560.23,0.26336184594383344,0.8989222237572518,97428.75
64,5939.78,1,5,7,2,290858.74,856.03,0,1,2.0,870.22,0,2,5939.78,2,0,0,491475.67,218144.06,0.14409387319510233,0.5918057921243749,291714.77
29,2915.93,0,4,12,2,68159.89,451.18,0,0,2.0,739.815,0,0,2915.93,3,2,1,75697.92,47711.92,0.15467632065219256,0.9004076940595718,68611.06999999999
18,5219.66,0,2,7,2,94710.9,508.81,0,1,1.0,725.63,0,2,5219.66,3,0,1,154216.44,66297.63,0.09746085743948084,0.6141387121975309,95219.70999999999
57,1535.99,0,2,7,1,37827.74,326.07,0,0,1.0,797.94,0,0,1535.99,1,0,0,60495.08,0.0,0.21214841996369527,0.6252924156408151,38153.81
24,1689.23,0,2,5,1,21300.04,165.04,0,1,2.0,683.05,0,2,1689.23,1,0,1,28328.25,14910.03,0.09764351597119918,0.7518744760274275,21465.08
48,3019.18,0,2,0,1,125147.71,932.19,1,1,2.0,775.64,0,0,3019.18,2,1,1,164740.36,100118.17,0.3086537888470224,0.7596617510016915,126079.90000000001
65,1453.12,1,5,7,1,105949.51,380.41,0,1,2.0,842.11,0,0,1453.12,4,0,1,122595.15,0.0,0.26160839545567083,0.8642156380930396,106329.92
30,1203.13,0,3,4,0,77519.11,389.48,0,0,3.0,680.74,0,0,1203.13,3,1,1,118091.86,0.0,0.3234534477174391,0.656425037042883,77908.59
33,2642.24,0,3,3,1,42274.06,246.13,1,1,5.0,734.85,0,1,2642.24,2,0,1,58303.74,27478.14,0.0931167809203856,0.7250535719737365,42520.189999999995
43,1037.04,0,2,2,0,31349.22,236.88,0,0,5.0,639.02,0,0,1037.04,3,0,0,52483.76,0.0,0.2281992986782783,0.5973013880600768,31586.100000000002
18,3883.84,0,2,17,0,288605.16,932.62,0,1,3.0,747.4,0,1,3883.84,4,2,0,328149.78,0.0,0.2400665149658673,0.8794894834624496,289537.77999999997
55,3735.11,0,3,17,1,39214.61,423.91,1,0,4.0,791.34,0,0,3735.11,3,1,1,66402.87,29410.96,0.1134629333718761,0.5905470569712278,39638.520000000004
64,2684.22,1,5,7,1,218350.95,565.38,1,0,2.0,853.85,0,2,2684.22,1,1,1,246482.47,152845.66,0.21055258042171593,0.8858644760234835,218916.33000000002
18,1611.23,0,2,7,1,34458.6,407.88,0,1,1.0,642.77,1,0,1611.23,2,1,1,65436.42,0.0,0.25299119852626484,0.5265886093919961,34866.479999999996
61,2045.45,1,5,7,1,105075.67,388.42,1,0,1.0,896.26,0,2,2045.45,1,2,0,181330.45,84060.54,0.18980185198758825,0.5794674338069871,105464.09
60,1688.61,1,5,7,0,75015.14,333.17,1,1,2.0,739.815,0,2,1688.61,2,0,1,138895.43,60012.11,0.1971875166458532,0.5400796838334866,75348.31
58,1364.79,0,3,3,1,19685.95,127.54,0,1,3.0,701.57,0,2,1364.79,4,0,1,26031.2,13780.16,0.09338185226132861,0.7562153794147248,19813.49
32,3064.33,0,2,7,0,117127.65,337.58,0,1,3.0,661.52,1,2,3064.33,1,1,1,-999.0,81989.36,0.11012843641630754,-117.362374749499,117465.23
28,1354.06,0,2,7,1,7609.23,82.1,0,1,4.0,637.12,0,0,1354.06,2,2,0,11941.07,0.0,0.060587723052853745,0.6371784791078934,7691.33
18,2223.3,0,3,12,1,32645.54,163.1,1,1,2.0,608.06,0,0,2223.965,4,1,0,35917.71,0.0,0.0733264397788068,0.908872840923296,32808.64
18,1671.81,0,2,9,1,17644.97,139.31,0,1,2.0,721.97,0,1,1671.81,3,1,1,23615.91,11469.23,0.0832790334825832,0.7471328806351043,17784.280000000002
43,2223.3,0,2,5,1,27868.02,215.19,0,0,2.0,620.79,0,0,2223.965,1,1,1,49088.98,0.0,0.09674504338443554,0.5676926329976096,28083.21
64,3348.03,0,3,17,0,25849.09,138.06,0,1,3.0,709.49,0,2,3348.03,4,2,1,32998.86,18094.36,0.04122387676431683,0.7833090807051909,25987.15
40,2021.75,0,2,10,2,36294.77,205.0,0,0,1.0,698.25,0,0,2021.75,4,2,1,64860.26,25406.34,0.10134717587442837,0.5595754692400363,36499.77
54,2809.33,0,2,7,1,47711.47,233.57,1,1,2.0,616.26,1,1,2809.33,2,0,1,80649.45,0.0,0.08311123604701227,0.5915834319585322,47945.04
18,3136.81,0,3,0,1,100990.4,841.52,0,0,2.0,688.47,0,1,3136.81,1,0,1,183703.74,65643.76,0.26818704765425566,0.5497430278609033,101831.92
61,1678.74,1,5,7,0,22212.7,159.31,0,1,2.0,739.815,0,1,1678.74,3,0,0,34050.21,16659.53,0.09484205889006632,0.6523321785040825,22372.010000000002
61,2223.3,1,5,7,0,52152.58,248.85,0,1,2.0,818.81,1,1,2223.965,2,2,1,72118.22,41722.06,0.11187789416895202,0.723143982977076,52401.43
57,3128.83,0,2,10,1,72377.75,271.71,1,1,2.0,868.29,1,1,3128.83,3,0,1,123798.27,57902.2,0.08681302179351594,0.5846379384951139,72649.46
55,3698.25,0,3,7,1,49607.22,194.92,0,1,3.0,714.22,0,0,3698.25,1,1,1,76861.49,32244.69,0.052691761843616944,0.6454021981333157,49802.14
59,2350.57,0,2,15,0,155415.53,609.91,0,1,3.0,837.48,0,2,2350.57,2,2,1,221160.69,108790.87,0.259362893726319,0.7027235594012688,156025.44
28,5635.34,0,2,17,1,86112.0,438.06,0,0,2.0,635.5,0,1,5635.34,2,1,1,142355.58,0.0,0.07772064850594534,0.6049035457300254,86550.06
52,3019.22,0,2,12,0,282407.38,971.44,0,1,2.0,699.81,1,1,3019.22,1,2,1,368376.84,197685.17,0.3216454430471953,0.7666242355946274,283378.82
62,3301.15,0,2,17,1,24914.25,186.92,1,1,2.0,684.0,0,0,3301.15,1,1,0,44721.76,0.0,0.05660554487228017,0.5570821210497742,25101.17
31,2481.37,0,3,13,1,104912.22,408.34,0,1,2.0,823.43,0,1,2481.37,4,2,1,187588.62,83929.78,0.16449602597517696,0.5592645264700681,105320.56
41,2319.59,0,3,17,0,154689.77,406.76,0,1,2.0,782.55,0,0,2319.59,2,2,1,196381.76,-999.0,0.1752830099242003,0.7876952640852994,155096.53
36,2223.3,0,2,7,1,132263.08,500.43,0,0,1.0,646.05,1,2,2223.965,3,2,1,250293.24,0.0,0.2249831407633862,0.5284303785816246,132763.50999999998
29,6170.05,0,3,17,1,19640.68,100.9,0,1,1.0,739.86,1,2,6170.05,4,0,0,28770.5,0.0,0.01635054002155225,0.6826435882731176,19741.58
44,2038.46,0,2,3,1,32246.88,359.75,1,1,2.0,653.3,0,2,2038.46,1,0,1,36700.01,0.0,0.17639473193884656,0.878637399897169,32606.63
52,3652.54,0,2,17,1,60290.94,394.76,0,0,2.0,798.1,0,0,3652.54,1,0,1,90879.54,42203.66,0.10804863228539992,0.6634086901332233,60685.700000000004
22,2223.3,0,3,13,1,176954.78,753.89,1,1,3.0,629.38,0,2,2223.965,4,0,1,334995.6,0.0,0.3389335970867239,0.5282285850065345,177708.67
38,2851.65,0,2,15,1,71229.02,286.93,0,0,2.0,739.815,0,1,2851.65,2,0,1,105789.0,53421.76,0.10058366781764325,0.6733057944985349,71515.95
65,1560.02,1,5,7,1,29648.91,306.52,0,1,2.0,794.38,1,2,1560.02,1,1,1,35838.91,20754.24,0.1963587910468796,0.827259610863978,29955.43
45,3140.7,0,2,17,1,44784.94,479.22,0,1,1.0,724.44,0,2,3140.7,3,2,1,57788.41,29110.21,0.1525352516153675,0.7749679396276931,45264.16
38,2223.3,0,3,5,1,112213.71,556.61,0,1,2.0,814.53,0,0,2223.965,1,1,1,149678.71,84160.28,0.25024052510902306,0.7496921927494382,112770.32
18,2223.3,0,3,7,1,19207.76,66.6,0,1,1.0,855.08,0,2,2223.965,2,1,1,29691.19,14405.82,0.02994200422604864,0.6468960356241826,19274.359999999997
59,1921.55,0,2,7,1,137872.66,786.65,1,1,5.0,760.25,1,1,1921.55,3,2,1,228937.1,96510.86,0.4091701126108554,0.602226802790798,138659.31
28,2719.89,0,3,17,2,166056.07,519.55,0,1,2.0,856.68,1,2,2719.89,3,2,1,227903.42,132844.86,0.1909485499230031,0.7286215423114655,166575.62
65,2223.3,1,5,7,1,102657.52,549.18,0,1,2.0,835.59,0,1,2223.965,3,2,0,191179.76,76993.14,0.24690014836128216,0.5369657490638702,103206.7
43,2223.3,0,2,7,1,44856.91,500.13,0,0,1.0,651.73,0,0,2223.965,4,0,1,65079.69,29156.99,0.22484826687047607,0.6892506824989102,45357.04
25,1395.23,0,2,7,0,38784.96,312.04,1,1,1.0,687.54,0,0,1395.23,2,0,1,70402.77,27149.47,0.22348753428876333,0.550893226314443,39097.0
65,1345.33,1,5,7,1,58719.93,166.69,0,0,1.0,792.19,0,2,1345.33,4,2,0,89073.93,46975.94,0.12381065563420558,0.6592194908264313,58886.62
25,2223.3,0,4,10,2,249733.19,666.17,0,1,1.0,845.35,0,1,2223.965,4,1,1,390337.74,187299.89,0.29949647079980213,0.6397858178258197,250399.36000000002
31,2022.57,0,2,7,1,66151.15,398.62,1,0,1.0,619.18,0,2,2022.57,3,2,1,98420.33,0.0,0.19698849063783314,0.6721220897949661,66549.76999999999
40,2256.9,0,2,5,1,56374.14,275.59,0,1,2.0,712.26,0,1,2256.9,3,1,1,76961.51,36643.19,0.12205589264360688,0.7324883245102064,56649.729999999996
64,2054.03,0,2,5,1,35372.65,186.98,0,0,3.0,694.72,0,2,2054.03,4,0,0,43264.02,0.0,0.09098650627971366,0.8175808077749647,35559.630000000005
32,1917.54,0,3,5,1,110305.49,375.09,1,1,3.0,737.47,1,1,1917.54,3,0,1,170604.8,71698.57,0.19550804257404067,0.6465518171129001,110680.58
64,2383.88,1,5,7,1,94304.67,331.76,0,0,1.0,873.72,0,2,2383.88,1,2,0,159299.82,75443.74,0.13910972459830262,0.5919911146722283,94636.43
25,2223.3,0,3,17,1,122484.45,349.86,0,1,2.0,708.3,0,0,2223.965,2,1,1,149461.31,85739.12,0.15728993391179247,0.8195005817854681,122834.31
18,3068.1,0,3,3,0,140088.79,403.45,0,1,2.0,726.11,0,1,3068.1,3,1,1,202394.0,98062.15,0.13145547554657716,0.6921553892141604,140492.24000000002
41,2223.3,0,2,7,1,7666.92,80.48,0,1,4.0,684.14,0,2,2223.965,4,1,1,11041.11,4983.5,0.03618216967135728,0.6943346878449861,7747.4
19,1276.51,0,2,7,1,28108.63,129.82,0,1,4.0,668.73,0,1,1276.51,3,0,1,49175.43,19676.04,0.10161955679407597,0.5715874454489681,28238.45
35,2779.3,0,2,13,2,109785.62,594.63,1,1,5.0,807.39,1,0,2779.3,4,2,1,180786.38,82339.22,0.2138726036758623,0.6072637371037735,110380.25
28,1553.34,0,2,7,0,109779.19,467.07,1,1,5.0,720.74,0,1,1553.34,1,1,1,129780.73,76845.43,0.3004941003898761,0.8458755327117308,110246.26000000001
18,2223.3,0,3,2,2,87514.92,478.17,1,0,2.0,791.23,0,0,2223.965,3,0,1,101389.24,65636.19,0.21497549790945464,0.8631493524426019,87993.09
18,3427.23,0,2,3,0,64427.05,723.68,1,1,3.0,684.65,0,1,3427.23,2,1,1,101056.16,45098.94,0.21109435481283342,0.637530779610272,65150.73
61,3496.85,0,2,5,1,175467.92,802.03,1,1,1.0,773.79,1,0,3496.85,2,2,1,301466.79,122827.54,0.22929227954314793,0.5820453322724793,176269.95
59,2844.55,0,3,12,1,131050.78,411.94,1,1,3.0,727.58,1,2,2844.55,1,1,1,177418.52,85183.01,0.1447663896259071,0.7386491632938699,131462.72
47,2795.43,0,4,17,1,39346.8,201.28,1,0,4.0,783.93,0,1,2795.43,3,1,1,74328.89,27542.76,0.07197748557982857,0.5293536691632398,39548.08
18,1676.6,0,2,5,0,30368.33,175.61,0,0,3.0,691.17,0,1,1676.6,2,0,1,43019.87,21257.83,0.10467930376728661,0.705897625966188,30543.940000000002
19,4948.66,0,2,7,1,231163.16,999.49,0,1,2.0,798.95,1,1,4948.66,1,0,1,413976.38,184930.53,0.2019310417281187,0.5583956302153514,232162.65
35,1755.05,0,2,7,0,41417.36,215.93,1,0,2.0,798.79,1,0,1755.05,3,1,1,56623.09,31063.02,0.1229634691495117,0.7314441609569355,41633.29
64,1975.22,0,2,7,1,31672.88,280.21,1,1,2.0,668.17,0,0,1975.22,4,1,1,49795.21,22171.02,0.14179089372640696,0.6360500126415244,31953.09
47,979.13,0,2,6,1,52872.11,250.49,0,1,2.0,683.58,0,2,979.13,3,0,1,75633.77,37010.48,0.2555681389203473,0.6990450291578859,53122.6
45,2223.3,0,2,3,0,102012.88,490.26,1,0,4.0,669.96,1,2,2223.965,4,2,1,189237.75,71409.02,0.22041091579373284,0.5390697201286735,102503.14
62,4840.19,1,5,7,2,135733.59,785.69,1,1,2.0,693.26,0,2,4840.19,2,0,1,175778.88,88226.83,0.16229274207374636,0.7721793301941041,136519.28
45,2223.3,0,3,7,1,72849.77,371.78,1,0,1.0,690.53,0,0,2223.965,2,0,1,122846.79,47352.35,0.16714471968709255,0.5930083886734959,73221.55
57,1367.78,0,2,4,1,62587.59,277.46,1,1,2.0,603.83,0,0,1367.78,2,0,1,74475.7,0.0,0.20270605941057,0.8403647046660231,62865.049999999996
18,6366.33,0,2,17,1,118550.23,465.43,0,1,2.0,725.7,0,2,6366.33,3,0,1,-999.0,82985.16,0.0730965726607542,-118.78780561122244,119015.65999999999
18,936.62,0,2,3,1,86684.26,336.41,1,0,3.0,714.54,0,2,936.62,3,0,1,106848.86,56344.77,0.3587914080331051,0.8112716291813578,87020.67
18,1236.55,0,2,5,0,202722.79,620.0,0,1,2.0,739.815,0,0,1236.55,1,2,1,355511.25,162178.23,0.5009898589955961,0.5702272987780309,203342.79
65,2223.3,1,5,7,1,75834.97,441.79,0,0,1.0,831.45,0,0,2223.965,3,2,1,91827.56,56876.23,0.19861979049588635,0.8258320722877501,76276.76
55,3065.86,0,2,12,1,235537.77,647.84,0,0,3.0,752.57,0,2,3065.86,4,2,1,388202.46,164876.44,0.21123885668077447,0.606737946127528,236185.61
20,1607.69,0,2,7,1,41145.84,188.43,0,0,1.0,727.72,0,1,1607.69,4,0,1,59503.79,26744.8,0.11713257370904276,0.6914710563636977,41334.27
27,1322.23,0,2,12,0,66647.24,299.25,0,1,2.0,777.35,0,1,1322.23,2,2,1,86758.51,49985.43,0.2261511604180679,0.7681836838405381,66946.49
48,1678.09,0,2,7,1,37662.62,426.44,0,0,2.0,727.29,0,1,1678.09,4,0,1,64136.75,24480.7,0.2539709009046567,0.5872145499335415,38089.060000000005
62,2659.67,1,5,7,1,77419.92,269.78,0,0,1.0,855.81,0,2,2659.67,2,1,1,130140.37,58064.94,0.10139551316021903,0.5948909251531623,77689.7
18,2047.91,0,2,1,1,23436.12,-999.0,1,1,3.0,778.05,0,1,2047.91,1,2,1,43163.2,16405.28,-0.48757632106827536,0.5429527247116824,22437.12
23,2577.92,0,2,7,1,230113.44,797.9,0,1,4.0,698.65,0,2,2577.92,4,1,1,406970.53,161079.41,0.3093930792734943,0.5654288397028656,230911.34
62,7356.57,0,2,7,1,304135.78,1007.69,1,1,2.0,787.93,0,0,2223.965,2,1,1,445829.27,243308.62,0.13695962117927524,0.6821783994164416,305143.47000000003
41,2223.3,0,2,7,0,46519.69,274.33,0,1,2.0,715.31,0,2,2223.965,3,2,1,52888.64,32563.78,0.1233331834734523,0.8795614793369742,46794.020000000004
18,2462.42,0,2,12,1,42179.89,302.85,1,1,4.0,840.04,0,0,2462.42,2,2,1,64347.9,31634.92,0.12293884112331636,0.6554873509881287,42482.74
53,2100.74,0,4,15,1,67545.07,240.26,0,1,2.0,800.16,0,1,2223.965,4,2,1,111736.29,54036.06,0.11431480582755242,0.6044989098983876,67785.33
65,1826.46,1,5,7,1,120926.92,438.84,0,1,1.0,739.815,0,2,1826.46,4,1,1,166400.45,84648.84,0.2401365830168649,0.726717946267896,121365.76
18,2223.3,0,4,12,0,136756.06,628.37,1,0,4.0,821.86,0,1,2223.965,1,0,1,251012.63,109404.85,0.2825023602931259,0.5448152755689004,137384.43
18,2793.32,0,2,13,1,179368.02,507.09,0,1,1.0,627.38,0,2,2793.32,2,1,1,306638.93,0.0,0.18147169973374558,0.5849467158435628,179875.11
18,1650.46,0,3,7,1,43949.29,142.07,1,1,2.0,727.78,0,0,1650.46,2,2,1,55699.88,30764.5,0.08602690952248312,0.7890232613919206,44091.36
56,1341.67,0,2,13,1,24553.43,141.44,0,1,2.0,685.01,1,2,1341.67,2,1,1,45527.13,0.0,0.10534234026231315,0.5393024049087894,24694.87
58,1212.06,0,3,7,1,25914.56,261.83,0,1,1.0,645.11,1,2,1212.06,4,0,1,48216.93,0.0,0.21584257992185052,0.53744654737356,26176.390000000003
57,4506.43,0,4,7,1,94795.17,1022.01,1,1,2.0,865.58,0,2,4506.43,3,0,1,117839.32,66356.62,0.22673896211366565,0.8044374794637352,95817.18
39,1845.49,0,2,0,0,28262.98,139.95,0,1,3.0,669.66,0,1,1845.49,3,2,1,45545.62,19784.09,0.07579244945816116,0.6205285924619653,28402.93
46,1328.61,0,3,9,1,83898.46,398.03,0,1,4.0,698.54,1,1,1328.61,4,0,1,102282.62,54534.0,0.29935845849534826,0.8202531353505088,84296.49
53,3933.38,0,3,4,1,108368.58,475.68,0,1,2.0,746.27,0,1,3933.38,2,2,1,127126.27,75858.01,0.12090342061519223,0.8524416515827014,108844.26
45,865.41,0,2,13,1,53154.33,216.29,0,1,3.0,783.98,0,1,865.41,3,1,1,92140.79,42523.46,0.24963931625904595,0.5768753786962464,53370.62
59,2223.3,0,2,12,1,121052.66,647.7,0,1,2.0,649.11,1,1,2223.965,1,1,0,180666.86,0.0,0.2911927347929686,0.670028747780596,121700.36
56,2819.71,0,2,7,0,81955.97,311.89,1,1,2.0,680.41,0,1,2819.71,2,2,1,149134.84,57369.18,0.11057145186850119,0.5495390645199706,82267.86
41,2030.25,0,2,3,1,127074.43,380.73,1,1,2.0,621.71,0,2,2030.25,1,2,0,188227.44,0.0,0.1874363076923077,0.6751074917265425,127455.15999999999
36,1587.5,0,2,7,0,77594.57,254.94,0,0,2.0,794.74,0,2,1587.5,2,0,1,138424.01,58195.93,0.16049102927289896,0.5605531110310196,77849.51000000001
18,2223.3,0,3,7,2,271308.47,959.69,0,1,2.0,769.28,0,0,2223.965,4,2,1,344872.79,189915.93,0.43145708762307244,0.786689153733602,272268.16
34,930.65,0,2,7,1,147198.51,431.84,1,1,2.0,773.41,0,2,930.65,2,1,1,238443.3,103038.96,0.46352170879622173,0.6173287010844881,147630.35
45,4100.41,0,2,7,1,226318.9,587.57,1,0,4.0,734.39,0,2,2223.965,4,1,1,334190.87,147107.28,0.14326048846616166,0.6772124648035274,226906.47
55,1823.02,0,2,12,1,164010.97,434.33,1,0,5.0,724.22,0,0,1823.02,4,0,0,271574.48,0.0,0.23811690661286608,0.6039240729685906,164445.3
